Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Asia,2021,4693332000,373686370,0.08003871,80.03871,5.5663157,,67133520,0.014379119,143.79119,,,111698000,0.023857856,23.857856,9253000,0.0019965938,1.9965937999999999,473269000,0.10108671,101.08671,40533000,0.008657545,8.657545,324600000,0.06933212,69.33212,70893000,0.016243367,16.243367000000003,19347000,0.0041359384,4.1359384,8.657448,23.719035379248,65.558014,1.3019155,0.5394766
,Asia,2022,4721383400,389892540,0.083014965,83.01496499999999,5.7162437,,68207820,0.014522642,145.22642000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Asia (FAO),1961,1685656000,31601108,,,1.1369,,27796222,,,,,2939000,0.0017435348,1.7435348,749000,0.0004443374,0.44433740000000005,33744000,0.020018319,20.018318999999998,10066000,0.0059715626,5.9715625999999995,18402000,0.010916818,10.916818,1316000,0.00078070496,0.78070496,2408000,0.0014285239,1.4285239,5.97,16.35616422,46.98,1.14,0.45
,Asia (FAO),1962,1719158000,31028646,,,1.1826999,,26234796,,,,,3506000,0.0020393704,2.0393704,688000,0.00040019592,0.40019592,32848000,0.019107029,19.107029,10419000,0.006060525,6.060525,16968000,0.009869948,9.869947999999999,1369000,0.00079632003,0.79632003,2329000,0.0013547329,1.3547329000000001,6.06,16.60273956,47.62,1.16,0.46
,Asia (FAO),1963,1754305000,34999330,,,1.2419,,28182872,,,,,3883000,0.0022134122,2.2134122,1083000,0.0006173385,0.6173385,38119000,0.021728832,21.728832,11065000,0.006307341,6.307341,21253000,0.012114769,12.114768999999999,1250000,0.0007125329,0.7125329,2670000,0.0015219703,1.5219703,6.31,17.28767106,49.34,1.2,0.47
,Asia (FAO),1964,1791942000,38885010,,,1.3197,,29465476,,,,,4438000,0.0024766426,2.4766426,1526000,0.00085159007,0.85159007,41025000,0.022894157,22.894157,11454000,0.006391948,6.391947999999999,23457000,0.013090268,13.090268,1243000,0.00069366087,0.69366087,2923000,0.0016311912,1.6311912,6.39,17.50684914,49.99,1.21,0.47
,Asia (FAO),1965,1832624000,38449868,,,1.3219999,,29085044,,,,,4536000,0.0024751395,2.4751395,1203000,0.0006564358,0.6564358,42020000,0.022928871,22.928871,11969000,0.0065310723,6.5310723,23593000,0.01287389,12.873890000000001,1353000,0.00073828566,0.73828566,2909000,0.0015873414,1.5873414000000001,6.53,17.89041078,50.94,1.23,0.48
,Asia (FAO),1966,1876569000,45726390,,,1.4279,,32024470,,,,,4605000,0.0024539465,2.4539465,1684000,0.0008973824,0.8973824,48646000,0.02592284,25.92284,12621000,0.006725572,6.725572,29146000,0.015531536,15.531536000000001,1414000,0.0007535028,0.7535028,3417000,0.0018208763,1.8208763000000001,6.73,18.43835598,52.16,1.25,0.48
,Asia (FAO),1967,1923443000,47969140,,,1.5737,,30481620,,,,,5416000,0.002815784,2.815784,1483000,0.0007710132,0.7710132000000001,52772000,0.027436217,27.436217,14338000,0.007454341,7.454340999999999,31137000,0.016188158,16.188158,1574000,0.0008183242,0.8183242000000001,3697000,0.0019220741,1.9220741,7.45,20.410958700000002,58.1,1.38,0.55
,Asia (FAO),1968,1971777000,46321110,,,1.4843,,31206850,,,,,6561000,0.0033274554,3.3274554000000003,1816000,0.00092099665,0.92099665,50793000,0.025760012,25.760012,13252000,0.006720841,6.720841,30503000,0.015469803,15.469803,1379000,0.0006993691,0.6993691,3446000,0.0017476621,1.7476620999999999,6.72,18.41095872,52.01,1.23,0.48
,Asia (FAO),1969,2022008000,45767500,,,1.4836999,,30846946,,,,,6950000,0.0034371773,3.4371773,1831000,0.0009055355,0.9055355,51318000,0.025379721,25.379721,13553000,0.006702743,6.702743,30656000,0.015161167,15.161166999999999,1482000,0.0007329348,0.7329348,3430000,0.0016963335,1.6963335,6.7,18.356164200000002,51.82,1.22,0.48
,Asia (FAO),1970,2072512000,52963108,,,1.6969,,31211988,,,,,7777000,0.0037524512,3.7524512,1816000,0.00087623135,0.87623135,58158000,0.028061599,28.061599,15344000,0.007403576,7.403576,34951000,0.016864076,16.864075999999997,1493000,0.00072038185,0.7203818500000001,4020000,0.0019396752,1.9396752,7.4,20.2739724,57.09,1.34,0.54
,Asia (FAO),1971,2123121000,53607492,,,1.6808,,31893790,,,,,6998000,0.003296091,3.296091,2277000,0.0010724778,1.0724778,57906000,0.027274,27.274,13173000,0.006204545,6.2045449999999995,36732000,0.017300945,17.300945000000002,1555000,0.0007324123,0.7324123,4000000,0.0018840189,1.8840189,6.2,16.9863012,47.35,1.09,0.41
,Asia (FAO),1972,2173887000,49545212,,,1.5794,,31369088,,,,,9320000,0.0042872513,4.2872513,2075000,0.00095451146,0.95451146,58494000,0.026907563,26.907563,14591000,0.0067119403,6.7119403,35899000,0.016513737,16.513737,1814000,0.00083445,0.83445,3851000,0.0017714812,1.7714812,6.71,18.38356146,51.34,1.2,0.47
,Asia (FAO),1973,2224469000,58809664,,,1.768,,33263648,,,,,11641000,0.005233159,5.233159000000001,1637000,0.00073590595,0.73590595,67666000,0.030418945,30.418945,15576000,0.0070021204,7.0021204,43314000,0.019471614,19.471614000000002,1879000,0.00084469595,0.84469595,4474000,0.0020112665,2.0112665,7,19.178082,53.27,1.23,0.47
,Asia (FAO),1974,2274516000,62906660,,,1.8758999,,33533596,,,,,11489000,0.0050511844,5.0511844,2579000,0.0011338677,1.1338677,71382000,0.03138338,31.383380000000002,15508000,0.006818154,6.818154,46420000,0.020408738,20.408738,2099000,0.0009228337,0.9228337,4819000,0.0021186925,2.1186925,6.82,18.68493132,51.69,1.19,0.45
,Asia (FAO),1975,2323819000,69450480,,,1.9825,,35032016,,,,,10970000,0.0047206776,4.7206776,2492000,0.0010723727,1.0723727,77769000,0.03346603,33.46603,16845000,0.0072488436,7.2488436,51111000,0.021994399,21.994399,1928000,0.0008296688,0.8296688000000001,5195000,0.0022355441,2.2355441,7.25,19.8630135,55.29,1.29,0.49
,Asia (FAO),1976,2372163000,69554136,,,1.967,,35360730,,,,,12970000,0.005467584,5.467584,2891000,0.001218719,1.218719,79716000,0.033604775,33.604775000000004,16475000,0.0069451383,6.9451383,53186000,0.022420887,22.420887,2047000,0.00086292555,0.86292555,5270000,0.002221601,2.221601,6.95,19.0410957,52.8,1.21,0.45
,Asia (FAO),1977,2419688000,70069660,,,1.9570999,,35803290,,,,,14762000,0.0061007864,6.1007864,1946000,0.0008042359,0.8042359,82950000,0.03428128,34.281279999999995,17269000,0.0071368706,7.1368706,55268000,0.022840962,22.840962,2189000,0.00090466207,0.90466207,5378000,0.0022226006,2.2226006000000003,7.14,19.56164364,54.05,1.23,0.45
,Asia (FAO),1978,2466967000,79298000,,,2.1369998,,37107816,,,,,17901000,0.007256279,7.256279,2289000,0.00092786,0.92786,94762000,0.03841235,38.412349999999996,19026000,0.007712304,7.712304,64126000,0.025993861,25.993861,2548000,0.0010328472,1.0328472,6105000,0.0024746987,2.4746987,7.71,21.12328746,58.17,1.33,0.48
,Asia (FAO),1979,2514810000,82526040,,,2.2382,,36871860,,,,,22680000,0.009018574,9.018574,2398000,0.00095355115,0.95355115,101486000,0.040355336,40.355336,17995000,0.0071556102,7.1556102,70782000,0.028146062,28.146062,2746000,0.0010919314,1.0919314,6649000,0.0026439372,2.6439372,7.16,19.61643816,54,1.24,0.44
,Asia (FAO),1980,2563843000,87453110,,,2.3235,,37638310,,,,,23419000,0.0091343345,9.134334500000001,2514000,0.0009805593,0.9805593000000001,108913000,0.042480372,42.480372,20432000,0.007969286,7.969286000000001,75332000,0.029382454,29.382454,2817000,0.0010987412,1.0987411999999999,6979000,0.0027220855,2.7220855,7.97,21.83561622,60.42,1.38,0.51
,Asia (FAO),1981,2614095000,85104180,,,2.2992,,37013924,,,,,24010000,0.009184823,9.184823,2826000,0.0010810625,1.0810625,106378000,0.040694006,40.694005999999995,20496000,0.007840572,7.840572000000001,72359000,0.027680324,27.680324,3181000,0.0012168647,1.2168647000000001,6921000,0.00264757,2.64757,7.84,21.47945184,59.24,1.34,0.5
,Asia (FAO),1982,2665454000,84489590,,,2.4357998,,34686280,,,,,24753000,0.009286598,9.286598,3062000,0.0011487724,1.1487724000000001,106551000,0.039974805,39.974805,19430000,0.0072895647,7.2895647,73054000,0.027407713,27.407713,3642000,0.0013663714,1.3663714,6713000,0.0025185202,2.5185201999999998,7.29,19.97260254,55.47,1.25,0.46
,Asia (FAO),1983,2718196000,96566350,,,2.6478,,36470050,,,,,28969000,0.010657436,10.657435999999999,2879000,0.0010591584,1.0591584,121710000,0.04477602,44.77602,22997000,0.00846039,8.46039,82299000,0.030277066,30.277065999999998,4884000,0.0017967799,1.7967799,7763000,0.0028559382,2.8559382,8.46,23.178081960000004,64.28,1.45,0.54
,Asia (FAO),1984,2772643000,103660610,,,2.8476999,,36401696,,,,,24364000,0.008787284,8.787284,4426000,0.0015963108,1.5963108,123293000,0.04446768,44.46768,24070000,0.008681247,8.681246999999999,82692000,0.029824251,29.824251,4434000,0.0015991961,1.5991961000000001,7831000,0.002824381,2.824381,8.68,23.78082168,66.14,1.5,0.56
,Asia (FAO),1985,2828924000,93148540,,,2.6315,,35398050,,,,,25288000,0.008939087,8.939087,9278000,0.0032796923,3.2796923,108352000,0.03830149,38.30149,21979000,0.007769385,7.769385,71246000,0.02518484,25.18484,4565000,0.0016136877,1.6136877,6646000,0.002349303,2.349303,7.77,21.28767102,58.68,1.31,0.48
,Asia (FAO),1986,2887194000,102919390,,,2.7361,,37615836,,,,,26566000,0.009201322,9.201322,9758000,0.0033797522,3.3797522,113729000,0.03939084,39.390840000000004,24429000,0.008461157,8.461157,74897000,0.025941104,25.941104,2426000,0.0008402622,0.8402622,7492000,0.002594907,2.594907,8.46,23.178081960000004,64.01,1.45,0.53
,Asia (FAO),1987,2947139000,107462950,,,2.8632,,37532708,,,,,31615000,0.010727352,10.727352000000002,5688000,0.0019300074,1.9300074,125448000,0.042566027,42.566027,22270000,0.007556481,7.556481000000001,78069000,0.026489759,26.489759000000003,12256000,0.0041586095,4.158609500000001,8057000,0.0027338378,2.7338378,7.56,20.71232856,56.79,1.26,0.45
,Asia (FAO),1988,3007756000,111778520,,,2.8888,,38693944,,,,,31058000,0.01032597,10.32597,5272000,0.0017528017,1.7528017,133869000,0.044507932,44.507932,25750000,0.0085611995,8.5611995,81868000,0.027218964,27.218964,12276000,0.004081448,4.081448,8551000,0.0028429832,2.8429832,8.56,23.45205456,64.98,1.47,0.55
,Asia (FAO),1989,3067693000,114581304,,,2.9492,,38852220,,,,,33475000,0.010912109,10.912109,5145000,0.0016771561,1.6771561,139628000,0.045515638,45.515637999999996,27367000,0.0089210365,8.9210365,84248000,0.027462984,27.462984,14386000,0.0046895174,4.6895174,8583000,0.0027978679,2.7978679000000004,8.92,24.43835592,67.97,1.52,0.58
,Asia (FAO),1990,3127757000,132718730,,,3.3161,,40022940,,,,,33271000,0.0106373355,10.637335499999999,4880000,0.0015602235,1.5602235,149023000,0.047645327,47.645327,26898000,0.008599773,8.599772999999999,88639000,0.028339477,28.339477,17857000,0.005709203,5.7092030000000005,10293000,0.0032908567,3.2908567,8.6,23.5616436,65.42,1.46,0.54
,Asia (FAO),1991,3184055000,133217170,,,3.3734999,,39488936,,,,,32510000,0.0102102505,10.2102505,9235000,0.0029003895,2.9003894999999997,150723000,0.04733681,47.33681,25324000,0.00795338,7.953379999999999,94704000,0.029743204,29.743204,14530000,0.0045633633,4.5633633,10702000,0.003361123,3.361123,7.95,21.7808217,60.07,1.32,0.48
,Asia (FAO),1992,3306200000,134651330,,,3.3771,,39871450,,,,,35759000,0.010815741,10.815741000000001,10851000,0.0032820157,3.2820157,156673000,0.047387637,47.387637000000005,27782000,0.008403,8.403,104017000,0.031461194,31.461194,7353000,0.0022240034,2.2240034,11664000,0.0035279172,3.5279171999999996,8.4,23.013698400000003,63.69,1.42,0.51
,Asia (FAO),1993,3359307000,140925180,,,3.6295,,38827464,,,,,36348000,0.010820089,10.820089,11796000,0.0035114386,3.5114386,161561000,0.04809355,48.09355,28180000,0.008388635,8.388635,110205000,0.032805875,32.805875,5417000,0.001612535,1.612535,11804000,0.00351382,3.51382,8.39,22.986301140000002,63.61,1.42,0.5
,Asia (FAO),1994,3410736000,136452420,,,3.4522,,39526716,,,,,33642000,0.00986356,9.86356,9408000,0.0027583488,2.7583488000000003,165385000,0.048489533,48.489533,28738000,0.008425747,8.425747000000001,115951000,0.03399589,33.99589,2389000,0.0007004353,0.7004353,12220000,0.0035828045,3.5828045,8.43,23.09589018,64.06,1.42,0.49
,Asia (FAO),1995,3460723000,149038560,,,3.6141999,,41236800,,,,,46602000,0.013465973,13.465973,580000,0.00016759503,0.16759503,189202000,0.054671235,54.671234999999996,30233000,0.008736036,8.736036,127302000,0.036784798,36.784798,13243000,0.003826657,3.826657,12305000,0.0035556154,3.5556153999999998,8.74,23.94520524,66.97,1.5,0.51
,Asia (FAO),1996,3509214000,167185860,,,3.8497,,43428596,,,,,39772000,0.011333592,11.333592,912000,0.00025988725,0.25988725,198706000,0.056624077,56.624077,32203000,0.0091766985,9.1766985,128153000,0.036519002,36.519002,18534000,0.0052815247,5.2815247,13372000,0.0038105398,3.8105398000000004,9.18,25.15068468,70.35,1.57,0.53
,Asia (FAO),1997,3556176000,143550830,,,3.3966,,42263560,,,,,40892000,0.011498868,11.498868,7065000,0.0019866845,1.9866845,188899000,0.053118575,53.118575,30724000,0.008639618,8.639618,128376000,0.03609945,36.09945,10495000,0.0029512038,2.9512038,12664000,0.0035611286,3.5611286,8.64,23.671232640000003,65.76,1.47,0.51
,Asia (FAO),1998,3601989000,175330220,,,3.9882,,43962332,,,,,36884000,0.010239898,10.239898,5820000,0.001615774,1.615774,189488000,0.05260649,52.60649,31865000,0.008846501,8.846501,126389000,0.03508867,35.08867,10471000,0.002907005,2.907005,14143000,0.0039264415,3.9264414999999997,8.85,24.2465751,67.6,1.51,0.52
,Asia (FAO),1999,3647155000,170182160,,,3.8107998,,44657750,,,,,39120000,0.010726169,10.726169,4823000,0.0013224006,1.3224006000000001,196520000,0.053883094,53.883094,31081000,0.008521985,8.521984999999999,134267000,0.036814176,36.814175999999996,10692000,0.0029316002,2.9316002,13638000,0.003739353,3.739353,8.52,23.34246552,65.43,1.46,0.51
,Asia (FAO),2000,3692051000,149073390,,,3.5626,,41843536,,,,,41922000,0.011354664,11.354664,11123000,0.0030126886,3.0126886,201451000,0.05456344,54.56344,31529000,0.008539698,8.539698,138635000,0.03754959,37.54959,11155000,0.003021356,3.0213560000000004,12850000,0.0034804503,3.4804503,8.54,23.39726004,65.5,1.46,0.52
,Asia (FAO),2001,3736854000,159146940,,,3.7145998,,42843410,,,,,40904000,0.010946106,10.946106,7299000,0.0019532472,1.9532472,201215000,0.053846095,53.846095,32391000,0.008667987,8.667987,136688000,0.03657836,36.578359999999996,12258000,0.0032802995,3.2802995,12472000,0.0033375667,3.3375667,8.67,23.75342442,66.74,1.49,0.52
,Asia (FAO),2002,3781545000,164260290,,,3.8123999,,43085300,,,,,42370000,0.011204415,11.204415000000001,12563000,0.003322187,3.322187,208123000,0.0550365,55.036500000000004,31794000,0.008407675,8.407675,141218000,0.037343994,37.343993999999995,14967000,0.0039579063,3.9579063000000003,12473000,0.0032983874,3.2983874,8.41,23.04109566,64.68,1.44,0.5
,Asia (FAO),2003,3826094000,167652720,,,3.8262,,43816764,,,,,46038000,0.012032637,12.032637000000001,17857000,0.004667162,4.667162,219178000,0.05728505,57.28505,34178000,0.00893287,8.932870000000001,147202000,0.038473178,38.473178,17014000,0.004446833,4.446833,12143000,0.003173733,3.1737330000000004,8.93,24.46575318,69.16,1.56,0.54
,Asia (FAO),2004,3870370000,184879280,,,4.0471997,,45680316,,,,,41905000,0.010827131,10.827131,5226000,0.0013502585,1.3502585,222295000,0.057435077,57.435077,34569000,0.008931704,8.931704,146061000,0.037738252,37.738252,22247000,0.0057480293,5.7480293,10104000,0.002610603,2.610603,8.93,24.46575318,69.21,1.57,0.55
,Asia (FAO),2005,3914307000,197682300,,,4.1856,,47228784,,,,,41258000,0.0105403075,10.5403075,10103000,0.0025810443,2.5810443,230078000,0.058778733,58.778733,35981000,0.009192176,9.192176,151156000,0.038616285,38.616285,24271000,0.006200587,6.200587,10333000,0.002639803,2.639803,9.19,25.17808194,71.43,1.62,0.57
,Asia (FAO),2006,3957869000,210392450,,,4.2829,,49124308,,,,,44685000,0.0112901665,11.2901665,5399000,0.001364118,1.3641180000000002,236215000,0.05968237,59.68237,36095000,0.009119807,9.119807,151228000,0.03820945,38.20945,28185000,0.0071212566,7.1212566,11229000,0.002837133,2.837133,9.12,24.98630112,70.52,1.61,0.57
,Asia (FAO),2007,4001132000,219043680,,,4.2948,,51002316,,,,,44121000,0.011027129,11.027129,9384000,0.0023453364,2.3453364,248168000,0.062024448,62.024448,36784000,0.009193398,9.193398,157325000,0.039320122,39.320122,30612000,0.007650835,7.650835,11776000,0.002943167,2.943167,9.19,25.17808194,71.55,1.64,0.59
,Asia (FAO),2008,4044282000,238292430,,,4.5445,,52434944,,,,,43648000,0.010792522,10.792522,6400000,0.0015824812,1.5824812,266517000,0.06589971,65.89971,38045000,0.009407109,9.407109,170233000,0.042092267,42.092267,33328000,0.008240771,8.240770999999999,12994000,0.0032129313,3.2129313,9.41,25.78082166,73.14,1.69,0.6
,Asia (FAO),2009,4087559000,234263360,,,4.3803,,53481412,,,,,44024000,0.010770242,10.770242,5566000,0.0013616929,1.3616929,266934000,0.06530401,65.30400999999999,38223000,0.009351058,9.351058,168242000,0.04115953,41.15953,35428000,0.008667275,8.667275,12803000,0.0031321873,3.1321873,9.35,25.6164381,72.3,1.67,0.58
,Asia (FAO),2010,4203538000,253756110,,,4.6073,,55076548,,,,,56024000,0.01332782,13.327820000000001,4938000,0.0011747248,1.1747248000000001,305492000,0.07267497,72.67497,39369000,0.009365682,9.365682,196946000,0.046852436,46.852436,42687000,0.0101550175,10.1550175,12388000,0.0029470413,2.9470413,9.37,25.671232619999998,70.38,1.4,0.58
,Asia (FAO),2011,4251517000,271182880,,,4.8199,,56262852,,,,,50879000,0.011967258,11.967258,6108000,0.0014366637,1.4366637,305025000,0.07174498,71.74498,40355000,0.0094919065,9.491906499999999,194211000,0.0456804,45.680400000000006,41692000,0.0098063825,9.8063825,13195000,0.003103598,3.103598,9.49,25.999999740000003,70.84,1.41,0.58
,Asia (FAO),2012,4299680000,288402460,,,4.9711,,58016250,,,,,55980000,0.013019574,13.019574,6334000,0.0014731329,1.4731329,315297000,0.07333034,73.33033999999999,41266000,0.009597459,9.597458999999999,200948000,0.04673557,46.735569999999996,44039000,0.01024239,10.24239,14069000,0.003272104,3.272104,9.6,26.3013696,71.53,1.42,0.59
,Asia (FAO),2013,4347207700,305195550,,,5.0748997,,60137790,,,,,57362000,0.0131951375,13.195137500000001,7254000,0.0016686574,1.6686574,314059000,0.07224385,72.24385,42771000,0.00983873,9.83873,197987000,0.045543488,45.543488,42692000,0.009820557,9.820557,14830000,0.0034113855,3.4113855,9.84,26.95890384,73.6,1.46,0.61
,Asia (FAO),2014,4393815600,303739800,,,4.9887,,60885450,,,,,67973000,0.015470154,15.470153999999999,6626000,0.0015080287,1.5080287,316785000,0.07209793,72.09793,45112000,0.010267158,10.267158,199835000,0.04548097,45.48097,39701000,0.009035654,9.035654000000001,14941000,0.0034004613,3.4004613,10.27,28.13698602,76.25,1.52,0.63
,Asia (FAO),2015,4438989000,353528670,,,5.1637,,68463784,,,,,71141000,0.016026396,16.026396,3726000,0.0008393803,0.8393803000000001,382787000,0.08623292,86.23292000000001,47129000,0.010617057,10.617056999999999,239595000,0.053975128,53.975128,61244000,0.013796835,13.796835,17102000,0.0038526792,3.8526792,10.62,29.09589012,79.36,1.59,0.65
,Asia (FAO),2016,4483161000,355320160,,,5.2504997,,67673070,,,,,72095000,0.016081287,16.081287,3180000,0.00070932094,0.70932094,414495000,0.09245597,92.45597,47953000,0.010696247,10.696247000000001,264838000,0.059073944,59.073944000000004,67360000,0.015025113,15.025113,17231000,0.0038434935,3.8434935,10.7,29.3150682,79.45,1.59,0.65
,Asia (FAO),2017,4526845400,359924580,,,5.3055,,67840460,,,,,73205000,0.016171305,16.171305,3874000,0.0008557836,0.8557836,427809000,0.094504885,94.504885,45401000,0.01002928,10.02928,277792000,0.06136547,61.365469999999995,70409000,0.015553657,15.553657,17262000,0.0038132514,3.8132514,10.03,27.479451779999998,75.3,1.5,0.62
